d3e359033Heiligenlexikon-1858;Q113356787;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e359033Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q113356787;0;Hassus
d5e71770Heiligenlexikon-1858;Q1911506;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e71770Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1911506;0;Maurilio
d5e55949Heiligenlexikon-1858;Q3947636;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e55949Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3947636;0;Marolus
d3e1911Heiligenlexikon-1858;Q2485199;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e1911Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2485199;0;Ablebertus
d3e389106Heiligenlexikon-1858;Q653804;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e389106Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q653804;0;Hillidius
d3e216329Heiligenlexikon-1858;Q116024960;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e216329Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q116024960;0;Dulcardus
d3e576691Heiligenlexikon-1858;Q132793;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e576691Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q132793;0;Lucius
d5e95281Heiligenlexikon-1858;Q3463994;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e95281Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3463994;0;Merri
d3e533287Heiligenlexikon-1858;Q7401645;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e533287Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q7401645;0;Laetitia
d3e147376Heiligenlexikon-1858;Q742311;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e147376Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q742311;0;Ceadda
d5e374925Heiligenlexikon-1858;Q935870;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e374925Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q935870;0;Victor
d5e200907Heiligenlexikon-1858;Q1144235;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e200907Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1144235;0;Piatus
d3e96695Heiligenlexikon-1858;Q2293531;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e96695Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2293531;0;Barsanuphius
d5e16746Heiligenlexikon-1858;Q1737567;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e16746Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1737567;0;Mamilianus
d5e285874Heiligenlexikon-1858;Q860649;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e285874Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q860649;0;Serapion
d5e404275Heiligenlexikon-1858;Q259631;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e404275Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q259631;0;Zatiana
d5e311870Heiligenlexikon-1858;Q3065847;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e311870Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3065847;0;Stephanus
d5e407100Heiligenlexikon-1858;Q227105;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e407100Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q227105;0;Zoë
d5e362408Heiligenlexikon-1858;Q192151;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e362408Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q192151;0;Valentinus
d5e137168Heiligenlexikon-1858;Q2039864;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e137168Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2039864;0;Nivardus
d5e405381Heiligenlexikon-1858;Q189776;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e405381Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q189776;0;Zeno
d5e362390Heiligenlexikon-1858;Q192151;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e362390Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q192151;0;Valentinus
d5e357559Heiligenlexikon-1858;Q125631;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e357559Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q125631;0;Urbanus I
d5e229928Heiligenlexikon-1858;Q688884;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e229928Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q688884;0;Quirinus
d3e180512Heiligenlexikon-1858;Q78718;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e180512Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q78718;0;Cunibertus
d5e334223Heiligenlexikon-1858;Q1260525;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e334223Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1260525;0;Theodotus
d3e214107Heiligenlexikon-1858;Q242274;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e214107Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q242274;0;Dorothea
d5e142296Heiligenlexikon-1858;Q1396397;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e142296Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1396397;0;Oda
d3e521434Heiligenlexikon-1858;Q4219305;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e521434Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4219305;0;Kennanus
d3e259503Heiligenlexikon-1858;Q2234678;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e259503Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2234678;0;Faro
d5e154171Heiligenlexikon-1858;Q715209;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e154171Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q715209;0;Palladius
d3e360988Heiligenlexikon-1858;Q170164;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e360988Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q170164;0;Helda
d3e280034Heiligenlexikon-1858;Q616072;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e280034Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q616072;0;Florentius
d3e16903Heiligenlexikon-1858;Q37945440;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e16903Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q37945440;0;Agapitus
d3e230129Heiligenlexikon-1858;Q260816;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e230129Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q260816;0;Emygdius
d3e312941Heiligenlexikon-1858;Q48438;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e312941Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q48438;0;Georgius
d3e188047Heiligenlexikon-1858;Q3012509;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e188047Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3012509;0;Dalmatius
d5e136694Heiligenlexikon-1858;Q1269112;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e136694Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1269112;0;Ninianus
d5e322531Heiligenlexikon-1858;Q2715632;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e322531Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2715632;0;Telmo
d5e176215Heiligenlexikon-1858;Q3898934;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e176215Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3898934;0;Peregrinus
d3e259849Heiligenlexikon-1858;Q3740310;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e259849Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3740310;0;Fausta
d3e107779Heiligenlexikon-1858;Q44265;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e107779Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q44265;0;Benedictus
d5e407020Heiligenlexikon-1858;Q744884;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e407020Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q744884;0;Zita
d3e356951Heiligenlexikon-1858;Q2074427;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e356951Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2074427;0;Hadelinus
d5e71958Heiligenlexikon-1858;Q1833637;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e71958Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1833637;0;Maurilius
d5e356171Heiligenlexikon-1858;Q9366457;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e356171Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q9366457;0;Ulpianus
d3e73195Heiligenlexikon-1858;Q640837;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e73195Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q640837;0;Aredius
d3e309640Heiligenlexikon-1858;Q983066;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e309640Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q983066;0;Geminianus
d3e407110Heiligenlexikon-1858;Q259551;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e407110Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q259551;0;Iduberga
d3e285165Heiligenlexikon-1858;Q44934;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e285165Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q44934;0;Fortunatus
d5e395610Heiligenlexikon-1858;Q714931;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e395610Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q714931;0;Wilhelmus
d3e264178Heiligenlexikon-1858;Q257960;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e264178Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q257960;0;Felicitas
d3e217292Heiligenlexikon-1858;Q355121;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e217292Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q355121;0;Dysmas
d3e564090Heiligenlexikon-1858;Q1978722;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e564090Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1978722;0;Liphardus
d5e176662Heiligenlexikon-1858;Q1376948;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e176662Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1376948;0;Perfectus
d3e295109Heiligenlexikon-1858;Q1314431;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e295109Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1314431;0;Frideswida
d3e93237Heiligenlexikon-1858;Q24937693;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e93237Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q24937693;0;Baldus
d5e237154Heiligenlexikon-1858;Q121288285;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e237154Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q121288285;0;Regnifridus
d3e255450Heiligenlexikon-1858;Q709251;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e255450Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q709251;0;Evodius
d3e457932Heiligenlexikon-1858;Q328804;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e457932Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q328804;0;Johannes
d5e209114Heiligenlexikon-1858;Q92598728;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e209114Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q92598728;0;Porcaria
d5e395211Heiligenlexikon-1858;Q499836;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e395211Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q499836;0;Wilehadus
d3e169868Heiligenlexikon-1858;Q705868;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e169868Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q705868;0;Conradus
d3e30211Heiligenlexikon-1858;Q80028;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e30211Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q80028;0;Alexander Miles
d3e568342Heiligenlexikon-1858;Q1872819;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e568342Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1872819;0;Lubentius
d3e164680Heiligenlexikon-1858;Q4228039;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e164680Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4228039;0;Colmanus
d3e157478Heiligenlexikon-1858;Q3667518;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e157478Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3667518;0;Clara de Rimini
d5e111153Heiligenlexikon-1858;Q4301754;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e111153Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4301754;0;Moninna
d5e237798Heiligenlexikon-1858;Q1934334;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e237798Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1934334;0;Relindis
d5e150075Heiligenlexikon-1858;Q1273281;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e150075Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1273281;0;Oswaldus
d5e243378Heiligenlexikon-1858;Q445183;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e243378Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q445183;0;Richtrudis
d5e161468Heiligenlexikon-1858;Q770633;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e161468Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q770633;0;Paternus
d5e86261Heiligenlexikon-1858;Q2565483;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e86261Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2565483;0;Meen
d3e252469Heiligenlexikon-1858;Q162972;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e252469Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q162972;0;Eutychianus
d5e21632Heiligenlexikon-1858;Q31966;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e21632Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q31966;0;Marc
d3e83038Heiligenlexikon-1858;Q78161168;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e83038Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q78161168;0;Attala
d3e33902Heiligenlexikon-1858;Q348145;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e33902Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q348145;0;Algisus
d3e19664Heiligenlexikon-1858;Q394401;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e19664Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q394401;0;Agnellus
d3e266056Heiligenlexikon-1858;Q1357293;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e266056Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1357293;0;Felix
d5e184036Heiligenlexikon-1858;Q3387485;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e184036Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3387485;0;Petrus
d3e308800Heiligenlexikon-1858;Q162135;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e308800Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q162135;0;Gelasius I
d3e195398Heiligenlexikon-1858;Q5264220;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e195398Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q5264220;0;Desideratus
d5e366552Heiligenlexikon-1858;Q3554214;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e366552Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3554214;0;Vaury
d5e387999Heiligenlexikon-1858;Q3030296;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e387999Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3030296;0;Viventiolus
d3e319906Heiligenlexikon-1858;Q657030;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e319906Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q657030;0;Germerius
d3e349806Heiligenlexikon-1858;Q740017;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e349806Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q740017;0;Guislein
d3e34514Heiligenlexikon-1858;Q4530046;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34514Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q4530046;0;Almedha
d3e564889Heiligenlexikon-1858;Q720016;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e564889Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q720016;0;Livinus
d5e340721Heiligenlexikon-1858;Q116767099;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e340721Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q116767099;0;Thomais
d5e236447Heiligenlexikon-1858;Q443847;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e236447Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q443847;0;Regina
d5e26716Heiligenlexikon-1858;Q2073318;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e26716Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2073318;0;Marciana
d5e343505Heiligenlexikon-1858;Q43669;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e343505Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q43669;0;Thomas
d5e382762Heiligenlexikon-1858;Q318974;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e382762Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q318974;0;Vincentius
d5e277125Heiligenlexikon-1858;Q183332;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e277125Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q183332;0;Sebastianus
d5e381272Heiligenlexikon-1858;Q318974;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e381272Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q318974;0;Vincentius
d3e480834Heiligenlexikon-1858;Q190089;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e480834Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q190089;0;Johannes Duns Scotus
d3e563191Heiligenlexikon-1858;Q47144;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e563191Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q47144;0;Linus
d5e12222Heiligenlexikon-1858;Q3843348;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e12222Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3843348;0;Magnus
d5e177466Heiligenlexikon-1858;Q2784633;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e177466Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2784633;0;Perpetuus
d3e80366Heiligenlexikon-1858;Q737911;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e80366Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q737911;0;Aspren
d5e222101Heiligenlexikon-1858;Q706213;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e222101Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q706213;0;Pudens
d3e56249Heiligenlexikon-1858;Q2057464;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e56249Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2057464;0;Anstrudis
d3e231945Heiligenlexikon-1858;Q3008097;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e231945Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3008097;0;Eparchius
d5e229844Heiligenlexikon-1858;Q776193;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e229844Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q776193;0;Quirinus
d5e332172Heiligenlexikon-1858;Q37599;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e332172Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q37599;0;Theodorus
d3e124471Heiligenlexikon-1858;Q849117;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e124471Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q849117;0;Braulio
d3e34583Heiligenlexikon-1858;Q2839126;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e34583Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2839126;0;Almirus
d3e235930Heiligenlexikon-1858;Q2002608;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e235930Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2002608;0;Ermenilda
d5e12181Heiligenlexikon-1858;Q3843348;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e12181Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3843348;0;Magnus
d3e282639Heiligenlexikon-1858;Q5864018;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e282639Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q5864018;0;Formerius
d5e317194Heiligenlexikon-1858;Q160935;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e317194Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q160935;0;Symmachus
d5e267758Heiligenlexikon-1858;Q15982413;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e267758Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q15982413;0;Sanctinus
d3e234631Heiligenlexikon-1858;Q3590934;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e234631Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3590934;0;Erembertus
d5e362488Heiligenlexikon-1858;Q192151;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e362488Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q192151;0;Valentinus
d3e379998Heiligenlexikon-1858;Q451914;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e379998Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q451914;0;Hieronymus Aemilianus
d3e509360Heiligenlexikon-1858;Q185117;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e509360Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q185117;0;Justinus
d3e177841Heiligenlexikon-1858;Q583862;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e177841Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q583862;0;Crispina
d5e243868Heiligenlexikon-1858;Q463631;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e243868Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q463631;0;Rineldis
d3e27041Heiligenlexikon-1858;Q2722964;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e27041Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2722964;0;Albinus
d5e158272Heiligenlexikon-1858;Q1044816;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e158272Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1044816;0;Papylus
d5e257653Heiligenlexikon-1858;Q3452770;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e257653Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3452770;0;Rufus
d3e58205Heiligenlexikon-1858;Q559936;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e58205Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q559936;0;Antipas
d3e37566Heiligenlexikon-1858;Q2840668;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e37566Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q2840668;0;Alypius
d3e47880Heiligenlexikon-1858;Q129674;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e47880Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q129674;0;Andreas Bobola
d3e438005Heiligenlexikon-1858;Q315312;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e438005Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q315312;0;Januarius
d3e150128Heiligenlexikon-1858;Q742311;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e150128Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q742311;0;Chad
d5e386739Heiligenlexikon-1858;Q18921055;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e386739Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q18921055;0;Vitalis
d5e16785Heiligenlexikon-1858;Q1737567;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e16785Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1737567;0;Mamilianus
d3e498975Heiligenlexikon-1858;Q241423;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e498975Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q241423;0;Juliana
d3e179726Heiligenlexikon-1858;Q113360936;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e179726Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q113360936;0;Cuanna
d3e235604Heiligenlexikon-1858;Q1919604;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e235604Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q1919604;0;Ermelindis
d5e151148Heiligenlexikon-1858;Q3887270;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e151148Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3887270;0;Otteranus
d5e250240Heiligenlexikon-1858;Q3440790;https://damaskino.github.io/HeiligenlexikonMapping?id=d5e250240Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q3440790;0;Romanus
d3e434297Heiligenlexikon-1858;Q390440;https://damaskino.github.io/HeiligenlexikonMapping?id=d3e434297Heiligenlexikon-1858;https://www.wikidata.org/wiki/Q390440;0;Jacut
