d3e521434Heiligenlexikon-1858;Q4219305;1;0.7210580706596375
d3e259503Heiligenlexikon-1858;Q2234678;1;0.5680506229400635
d5e154171Heiligenlexikon-1858;Q715209;1;0.6971365809440613
d3e360988Heiligenlexikon-1858;Q170164;1;0.4504861533641815
d3e280034Heiligenlexikon-1858;Q616072;1;0.8669067025184631
d3e16903Heiligenlexikon-1858;Q37945440;1;0.5689454078674316
d3e230129Heiligenlexikon-1858;Q260816;1;0.48805394768714905
d3e312941Heiligenlexikon-1858;Q48438;1;0.757632851600647
d3e188047Heiligenlexikon-1858;Q3012509;1;0.3846355974674225
d5e136694Heiligenlexikon-1858;Q1269112;1;0.7989988327026367
d5e322531Heiligenlexikon-1858;Q2715632;1;0.43895354866981506
d5e176215Heiligenlexikon-1858;Q3898934;1;0.7707803845405579
d3e259849Heiligenlexikon-1858;Q3740310;1;0.7015546560287476
d3e107779Heiligenlexikon-1858;Q44265;1;0.5737835764884949
d5e407020Heiligenlexikon-1858;Q744884;1;0.7616071701049805
d3e356951Heiligenlexikon-1858;Q2074427;1;0.4089163839817047
d5e71958Heiligenlexikon-1858;Q1833637;1;0.5765364766120911
d5e356171Heiligenlexikon-1858;Q9366457;1;0.7503427863121033
d3e73195Heiligenlexikon-1858;Q640837;1;0.7743493914604187
d3e309640Heiligenlexikon-1858;Q983066;1;0.7621092200279236
d3e407110Heiligenlexikon-1858;Q259551;1;0.8027649521827698
d3e285165Heiligenlexikon-1858;Q44934;1;0.42961233854293823
d5e395610Heiligenlexikon-1858;Q714931;1;0.4657030999660492
d3e264178Heiligenlexikon-1858;Q257960;1;0.7657895684242249
d3e217292Heiligenlexikon-1858;Q355121;1;0.4097242057323456
d3e564090Heiligenlexikon-1858;Q1978722;1;0.3172898292541504
d5e176662Heiligenlexikon-1858;Q1376948;1;0.6608661413192749
d3e295109Heiligenlexikon-1858;Q1314431;1;0.6129982471466064
d3e93237Heiligenlexikon-1858;Q24937693;1;0.37935400009155273
d3e255450Heiligenlexikon-1858;Q709251;1;0.46823811531066895
d3e457932Heiligenlexikon-1858;Q328804;1;0.6101704835891724
d5e209114Heiligenlexikon-1858;Q92598728;1;0.260138601064682
d5e395211Heiligenlexikon-1858;Q499836;1;0.43212902545928955
d3e169868Heiligenlexikon-1858;Q705868;1;0.6887946128845215
d3e30211Heiligenlexikon-1858;Q80028;1;0.59793621301651
d3e568342Heiligenlexikon-1858;Q1872819;1;0.7653435468673706
d3e164680Heiligenlexikon-1858;Q4228039;1;0.6188531517982483
d3e157478Heiligenlexikon-1858;Q3667518;1;0.43259039521217346
d5e111153Heiligenlexikon-1858;Q4301754;1;0.3975653648376465
d5e237798Heiligenlexikon-1858;Q1934334;1;0.39781591296195984
d5e150075Heiligenlexikon-1858;Q1273281;1;0.6697303652763367
d5e243378Heiligenlexikon-1858;Q445183;1;0.5164186358451843
d5e161468Heiligenlexikon-1858;Q770633;1;0.5049343705177307
d5e86261Heiligenlexikon-1858;Q2565483;1;0.24858811497688293
d3e252469Heiligenlexikon-1858;Q162972;1;0.6697847247123718
d5e21632Heiligenlexikon-1858;Q31966;1;0.3326430320739746
d3e33902Heiligenlexikon-1858;Q348145;1;0.4959618151187897
d3e19664Heiligenlexikon-1858;Q394401;1;0.8031904101371765
d3e266056Heiligenlexikon-1858;Q1357293;1;0.4821765422821045
d5e184036Heiligenlexikon-1858;Q3387485;1;0.327237069606781
d3e308800Heiligenlexikon-1858;Q162135;1;0.7802597284317017
d3e195398Heiligenlexikon-1858;Q5264220;1;0.5784813165664673
d5e366552Heiligenlexikon-1858;Q3554214;1;0.2768890857696533
d5e387999Heiligenlexikon-1858;Q3030296;1;0.5356848239898682
d3e319906Heiligenlexikon-1858;Q657030;1;0.6303514838218689
d3e349806Heiligenlexikon-1858;Q740017;1;0.5431349277496338
d3e34514Heiligenlexikon-1858;Q4530046;1;0.39989227056503296
d3e564889Heiligenlexikon-1858;Q720016;1;0.6532793641090393
d5e236447Heiligenlexikon-1858;Q443847;1;0.6028332114219666
d5e26716Heiligenlexikon-1858;Q2073318;1;0.492745965719223
d5e343505Heiligenlexikon-1858;Q43669;1;0.7573453187942505
d5e382762Heiligenlexikon-1858;Q318974;1;0.4683866500854492
d5e277125Heiligenlexikon-1858;Q183332;1;0.4727295935153961
d5e381272Heiligenlexikon-1858;Q318974;1;0.48464435338974
d3e480834Heiligenlexikon-1858;Q190089;1;0.7613796591758728
d3e563191Heiligenlexikon-1858;Q47144;1;0.6415706276893616
d5e12222Heiligenlexikon-1858;Q3843348;1;0.7438221573829651
d5e177466Heiligenlexikon-1858;Q2784633;1;0.8381887078285217
d3e80366Heiligenlexikon-1858;Q737911;1;0.5603131055831909
d5e222101Heiligenlexikon-1858;Q706213;1;0.76872718334198
d3e56249Heiligenlexikon-1858;Q2057464;1;0.3722001314163208
d3e231945Heiligenlexikon-1858;Q3008097;1;0.6171742081642151
d5e229844Heiligenlexikon-1858;Q776193;1;0.7542589902877808
d5e332172Heiligenlexikon-1858;Q37599;1;0.8144250512123108
d3e124471Heiligenlexikon-1858;Q849117;1;0.44118890166282654
d3e34583Heiligenlexikon-1858;Q2839126;1;0.407079815864563
d3e235930Heiligenlexikon-1858;Q2002608;1;0.6946344375610352
d5e12181Heiligenlexikon-1858;Q3843348;1;0.6457276344299316
d3e282639Heiligenlexikon-1858;Q5864018;1;0.3653313219547272
d5e317194Heiligenlexikon-1858;Q160935;1;0.7723923921585083
d5e267758Heiligenlexikon-1858;Q15982413;1;0.41396933794021606
d3e234631Heiligenlexikon-1858;Q3590934;1;0.508100688457489
d5e362488Heiligenlexikon-1858;Q192151;1;0.631939172744751
d3e379998Heiligenlexikon-1858;Q451914;1;0.59968101978302
d3e509360Heiligenlexikon-1858;Q185117;1;0.6750404238700867
d3e177841Heiligenlexikon-1858;Q583862;1;0.5871046185493469
d5e243868Heiligenlexikon-1858;Q463631;1;0.45698145031929016
d3e27041Heiligenlexikon-1858;Q2722964;1;0.8387354016304016
d5e158272Heiligenlexikon-1858;Q1044816;1;0.555061936378479
d5e257653Heiligenlexikon-1858;Q3452770;1;0.4247182607650757
d3e58205Heiligenlexikon-1858;Q559936;1;0.7611949443817139
d3e37566Heiligenlexikon-1858;Q2840668;1;0.6982870101928711
d3e47880Heiligenlexikon-1858;Q129674;1;0.6242290139198303
d3e438005Heiligenlexikon-1858;Q315312;1;0.7862290143966675
d3e150128Heiligenlexikon-1858;Q742311;1;0.5587328672409058
d5e386739Heiligenlexikon-1858;Q18921055;1;0.668181836605072
d5e16785Heiligenlexikon-1858;Q1737567;1;0.7452245354652405
d3e498975Heiligenlexikon-1858;Q241423;1;0.5046423673629761
d3e235604Heiligenlexikon-1858;Q1919604;1;0.7682152390480042
d5e151148Heiligenlexikon-1858;Q3887270;1;0.307245671749115
d5e250240Heiligenlexikon-1858;Q3440790;1;0.815895676612854
d3e434297Heiligenlexikon-1858;Q390440;1;0.43656089901924133
d3e84781Heiligenlexikon-1858;Q758962;1;0.6730272769927979
d3e192971Heiligenlexikon-1858;Q3021418;1;0.6416601538658142
d3e413935Heiligenlexikon-1858;Q134694;1;0.79121333360672
d5e12201Heiligenlexikon-1858;Q3843348;1;0.6588638424873352
d3e410591Heiligenlexikon-1858;Q8054024;1;0.3655727207660675
d3e504702Heiligenlexikon-1858;Q3189786;1;0.7185171842575073
d3e556731Heiligenlexikon-1858;Q14852429;1;0.6260562539100647
d3e482805Heiligenlexikon-1858;Q328804;1;0.5213794112205505
d3e384410Heiligenlexikon-1858;Q468685;1;0.6981108784675598
d3e247114Heiligenlexikon-1858;Q160514;1;0.7451671361923218
d3e403132Heiligenlexikon-1858;Q80604;1;0.6117775440216064
d3e47681Heiligenlexikon-1858;Q2848882;1;0.40176069736480713
d3e384154Heiligenlexikon-1858;Q468685;1;0.7235568761825562
d3e525637Heiligenlexikon-1858;Q233012;1;0.7340077757835388
d5e232784Heiligenlexikon-1858;Q1383532;1;0.49889233708381653
d3e486Heiligenlexikon-1858;Q305843;1;0.6509923934936523
d3e555195Heiligenlexikon-1858;Q436931;1;0.8221794366836548
d3e267166Heiligenlexikon-1858;Q982691;1;0.7647565603256226
d3e560644Heiligenlexikon-1858;Q2061241;1;0.7857508659362793
d3e163915Heiligenlexikon-1858;Q5141647;1;0.3612879514694214
d3e326838Heiligenlexikon-1858;Q5575577;1;0.6233559846878052
d3e233646Heiligenlexikon-1858;Q3730957;1;0.5460079312324524
d5e123471Heiligenlexikon-1858;Q947675;1;0.7521584630012512
d3e440016Heiligenlexikon-1858;Q4195289;1;0.7365118861198425
d3e254068Heiligenlexikon-1858;Q94255370;1;0.40122804045677185
d3e72951Heiligenlexikon-1858;Q3413809;1;0.35383331775665283
d3e250593Heiligenlexikon-1858;Q940177;1;0.6532701253890991
d3e117177Heiligenlexikon-1858;Q2697024;1;0.5428476333618164
d5e261655Heiligenlexikon-1858;Q316440;1;0.443219393491745
d5e208272Heiligenlexikon-1858;Q436439;1;0.4981171190738678
d3e271409Heiligenlexikon-1858;Q3463781;1;0.5073249936103821
d3e364148Heiligenlexikon-1858;Q2182041;1;0.1438286155462265
d3e564979Heiligenlexikon-1858;Q720016;1;0.7230583429336548
d3e204983Heiligenlexikon-1858;Q20732908;1;0.3442206382751465
d3e254551Heiligenlexikon-1858;Q1381684;1;0.7575094699859619
d5e298056Heiligenlexikon-1858;Q2331648;1;0.5234874486923218
d3e166883Heiligenlexikon-1858;Q236326;1;0.38019123673439026
d3e68991Heiligenlexikon-1858;Q4782127;1;0.5299318432807922
d3e302716Heiligenlexikon-1858;Q160882;1;0.8595333099365234
d5e144076Heiligenlexikon-1858;Q379685;1;0.569594144821167
d3e39035Heiligenlexikon-1858;Q1520143;1;0.48197630047798157
d3e45971Heiligenlexikon-1858;Q16010408;1;0.5494510531425476
d3e218479Heiligenlexikon-1858;Q291529;1;0.7040068507194519
d3e80Heiligenlexikon-1858;Q2501319;1;0.7538555264472961
d3e260889Heiligenlexikon-1858;Q3067472;1;0.5502375364303589
d3e500167Heiligenlexikon-1858;Q2182901;1;0.7347898483276367
d3e236109Heiligenlexikon-1858;Q1355954;1;0.8099831342697144
d3e214806Heiligenlexikon-1858;Q1277345;1;0.8418232202529907
d3e396531Heiligenlexikon-1858;Q1632445;1;0.7453903555870056
d3e194786Heiligenlexikon-1858;Q2603310;1;0.8028538823127747
d3e167125Heiligenlexikon-1858;Q1282428;1;0.5745016932487488
d5e154192Heiligenlexikon-1858;Q715209;1;0.7962826490402222
d5e170166Heiligenlexikon-1858;Q1379816;1;0.6259934902191162
d5e322902Heiligenlexikon-1858;Q437084;1;0.5092775821685791
d5e226495Heiligenlexikon-1858;Q7272232;1;0.5372377634048462
d5e200429Heiligenlexikon-1858;Q984169;1;0.32565414905548096
d3e499082Heiligenlexikon-1858;Q241423;1;0.6607605814933777
d3e162291Heiligenlexikon-1858;Q80450;1;0.6681807041168213
d3e181425Heiligenlexikon-1858;Q5196821;1;0.4664618968963623
d3e219362Heiligenlexikon-1858;Q316643;1;0.2526438534259796
d3e233258Heiligenlexikon-1858;Q15839294;1;0.5164129734039307
d3e155118Heiligenlexikon-1858;Q774567;1;0.45652151107788086
d3e73886Heiligenlexikon-1858;Q654678;1;0.7846524715423584
d3e560112Heiligenlexikon-1858;Q315166;1;0.6994200944900513
d5e354545Heiligenlexikon-1858;Q4002438;1;0.728023886680603
d3e460461Heiligenlexikon-1858;Q640594;1;0.5941871404647827
d5e244906Heiligenlexikon-1858;Q298664;1;0.7967182993888855
d3e162226Heiligenlexikon-1858;Q110474657;1;0.6009020805358887
d5e285417Heiligenlexikon-1858;Q861803;1;0.8512853384017944
d3e539064Heiligenlexikon-1858;Q3218578;1;0.6157654523849487
d3e256608Heiligenlexikon-1858;Q1845849;1;0.6123856902122498
d3e143442Heiligenlexikon-1858;Q436542;1;0.6864539384841919
d3e349452Heiligenlexikon-1858;Q24952421;1;0.6975108981132507
d3e3738Heiligenlexikon-1858;Q338268;1;0.5896180272102356
d5e333364Heiligenlexikon-1858;Q9356894;1;0.4019683301448822
d5e369406Heiligenlexikon-1858;Q3949268;1;0.2767208516597748
d5e212595Heiligenlexikon-1858;Q3921798;1;0.8144048452377319
d3e87189Heiligenlexikon-1858;Q2177432;1;0.5400166511535645
d5e306347Heiligenlexikon-1858;Q317773;1;0.7181577682495117
d5e239810Heiligenlexikon-1858;Q451820;1;0.7503788471221924
d5e332255Heiligenlexikon-1858;Q37599;1;0.7411985993385315
d3e20426Heiligenlexikon-1858;Q210096;1;0.37318897247314453
d5e23022Heiligenlexikon-1858;Q1893302;1;0.4848727285861969
d5e286251Heiligenlexikon-1858;Q3010217;1;0.4136584401130676
d3e91687Heiligenlexikon-1858;Q797915;1;0.48549070954322815
d3e168902Heiligenlexikon-1858;Q1282428;1;0.2763759195804596
d3e222067Heiligenlexikon-1858;Q515156;1;0.46086275577545166
d3e66049Heiligenlexikon-1858;Q3394405;1;0.5268557071685791
d5e58121Heiligenlexikon-1858;Q726934;1;0.8642158508300781
d3e91621Heiligenlexikon-1858;Q2877934;1;0.4350774586200714
d3e309607Heiligenlexikon-1858;Q983066;1;0.6511557698249817
d5e195138Heiligenlexikon-1858;Q709209;1;0.7909704446792603
d3e139459Heiligenlexikon-1858;Q454063;1;0.7138386964797974
d5e327299Heiligenlexikon-1858;Q2210029;1;0.4594878554344177
d3e318005Heiligenlexikon-1858;Q2513383;1;0.7844983339309692
d5e362448Heiligenlexikon-1858;Q192151;1;0.6794978380203247
d3e540123Heiligenlexikon-1858;Q203814;1;0.7318633198738098
d5e392751Heiligenlexikon-1858;Q1373694;1;0.6699996590614319
d3e173261Heiligenlexikon-1858;Q2381253;1;0.6578252911567688
d3e104174Heiligenlexikon-1858;Q324548;1;0.6909905672073364
d5e52930Heiligenlexikon-1858;Q543320;1;0.6602100729942322
d3e350103Heiligenlexikon-1858;Q3110453;1;0.37297019362449646
d3e415917Heiligenlexikon-1858;Q264096;1;0.5490891337394714
d3e521098Heiligenlexikon-1858;Q4219305;1;0.5811329483985901
d3e14185Heiligenlexikon-1858;Q1115957;1;0.6630814075469971
d5e405746Heiligenlexikon-1858;Q189776;1;0.6913334131240845
d5e198481Heiligenlexikon-1858;Q508571;1;0.33435821533203125
d5e23452Heiligenlexikon-1858;Q6756480;1;0.45327675342559814
d5e347109Heiligenlexikon-1858;Q212647;1;0.6747774481773376
d3e67797Heiligenlexikon-1858;Q3620723;1;0.8234856724739075
d3e85351Heiligenlexikon-1858;Q8018;1;0.7469284534454346
d3e482392Heiligenlexikon-1858;Q328804;1;0.49242204427719116
d3e67855Heiligenlexikon-1858;Q3620723;1;0.7540756464004517
d5e116280Heiligenlexikon-1858;Q637267;1;0.3557899594306946
d3e390675Heiligenlexikon-1858;Q207113;1;0.6333983540534973
d5e32763Heiligenlexikon-1858;Q132797;1;0.5095181465148926
d5e269602Heiligenlexikon-1858;Q2245450;1;0.531766951084137
d5e92477Heiligenlexikon-1858;Q3333230;1;0.2788532078266144
d3e27897Heiligenlexikon-1858;Q2836789;1;0.3186911940574646
d5e360489Heiligenlexikon-1858;Q368032;1;0.7221976518630981
d3e157334Heiligenlexikon-1858;Q3483508;1;0.7766874432563782
d3e265117Heiligenlexikon-1858;Q3742239;1;0.7676230072975159
d3e5002Heiligenlexikon-1858;Q3561124;1;0.3502764403820038
d3e149681Heiligenlexikon-1858;Q2758802;1;0.2897065281867981
d5e90279Heiligenlexikon-1858;Q359945;1;0.8883541822433472
d5e75698Heiligenlexikon-1858;Q638685;1;0.3214435577392578
d3e60007Heiligenlexikon-1858;Q170547;1;0.6448863744735718
d5e190265Heiligenlexikon-1858;Q33923;1;0.47082534432411194
d3e203116Heiligenlexikon-1858;Q244380;1;0.558099627494812
d3e818Heiligenlexikon-1858;Q307724;1;0.809749186038971
d5e111652Heiligenlexikon-1858;Q3322441;1;0.7366366982460022
d3e138050Heiligenlexikon-1858;Q2758802;1;0.5667740702629089
d3e21917Heiligenlexikon-1858;Q11904319;1;0.635848879814148
d3e36940Heiligenlexikon-1858;Q324729;1;0.8511229753494263
d3e66408Heiligenlexikon-1858;Q4780247;1;0.6917656660079956
d3e295271Heiligenlexikon-1858;Q736229;1;0.8440847992897034
d5e322175Heiligenlexikon-1858;Q1115667;1;0.438296914100647
d5e205147Heiligenlexikon-1858;Q3906911;1;0.609755277633667
d3e204276Heiligenlexikon-1858;Q19947407;1;0.4102160632610321
d5e257580Heiligenlexikon-1858;Q720085;1;0.8516544699668884
d3e397528Heiligenlexikon-1858;Q540099;1;0.8388890027999878
d3e451192Heiligenlexikon-1858;Q470597;1;0.7023945450782776
d5e273582Heiligenlexikon-1858;Q512156;1;0.48054224252700806
d3e476681Heiligenlexikon-1858;Q441714;1;0.8465413451194763
d3e552448Heiligenlexikon-1858;Q6526776;1;0.7449330687522888
d5e240637Heiligenlexikon-1858;Q112605398;1;0.6660848259925842
d3e399961Heiligenlexikon-1858;Q1636776;1;0.6083012819290161
d3e413478Heiligenlexikon-1858;Q1664137;1;0.768465518951416
d3e232768Heiligenlexikon-1858;Q8272966;1;0.6515693664550781
d5e25387Heiligenlexikon-1858;Q714835;1;0.7301384210586548
d3e256687Heiligenlexikon-1858;Q1232795;1;0.7944441437721252
d3e394525Heiligenlexikon-1858;Q3140193;1;0.45418739318847656
d3e575601Heiligenlexikon-1858;Q1873459;1;0.841702938079834
d3e185732Heiligenlexikon-1858;Q16188667;1;0.46514421701431274
d3e521871Heiligenlexikon-1858;Q545175;1;0.7727644443511963
d5e262907Heiligenlexikon-1858;Q3460530;1;0.6220042705535889
d3e168553Heiligenlexikon-1858;Q1124235;1;0.6468977928161621
d3e548345Heiligenlexikon-1858;Q782770;1;0.8665112853050232
d3e393070Heiligenlexikon-1858;Q3882764;1;0.5229402780532837
d3e579132Heiligenlexikon-1858;Q118087;1;0.7762976288795471
d3e395475Heiligenlexikon-1858;Q160931;1;0.81130450963974
d5e29182Heiligenlexikon-1858;Q3295693;1;0.5112259387969971
d3e227297Heiligenlexikon-1858;Q680538;1;0.2863367199897766
d5e175991Heiligenlexikon-1858;Q7167812;1;0.7530595064163208
d3e129229Heiligenlexikon-1858;Q80513;1;0.7709324955940247
d3e331393Heiligenlexikon-1858;Q15304031;1;0.6155350208282471
d5e398958Heiligenlexikon-1858;Q1268108;1;0.6534942984580994
d3e540508Heiligenlexikon-1858;Q347940;1;0.4553700387477875
d3e396125Heiligenlexikon-1858;Q285693;1;0.7515519857406616
d3e117100Heiligenlexikon-1858;Q1992366;1;0.7425949573516846
d3e225795Heiligenlexikon-1858;Q159862;1;0.7186388969421387
d5e368748Heiligenlexikon-1858;Q2356843;1;0.6245775818824768
d5e163397Heiligenlexikon-1858;Q324018;1;0.5526183843612671
d5e72078Heiligenlexikon-1858;Q15116552;1;0.8170258402824402
d5e78270Heiligenlexikon-1858;Q3851104;1;0.25996071100234985
d3e298391Heiligenlexikon-1858;Q18921026;1;0.3529042899608612
d5e362429Heiligenlexikon-1858;Q192151;1;0.5956251621246338
d3e361070Heiligenlexikon-1858;Q2182041;1;0.5051193237304688
d5e317636Heiligenlexikon-1858;Q453710;1;0.7672610878944397
d5e201279Heiligenlexikon-1858;Q2335606;1;0.5493614077568054
d5e211393Heiligenlexikon-1858;Q3402876;1;0.5880166888237
d3e281019Heiligenlexikon-1858;Q327304;1;0.7893161773681641
d5e273539Heiligenlexikon-1858;Q512156;1;0.49867820739746094
d3e2633Heiligenlexikon-1858;Q4055106;1;0.6633857488632202
d3e264656Heiligenlexikon-1858;Q299832;1;0.8499330878257751
d3e102465Heiligenlexikon-1858;Q237750;1;0.7405256628990173
d5e350678Heiligenlexikon-1858;Q4463006;1;0.28503844141960144
d5e15801Heiligenlexikon-1858;Q468195;1;0.6124900579452515
d5e103810Heiligenlexikon-1858;Q2060854;1;0.4193161725997925
d5e51514Heiligenlexikon-1858;Q455299;1;0.6109822988510132
d3e185349Heiligenlexikon-1858;Q30691241;1;0.7177366018295288
d5e394879Heiligenlexikon-1858;Q564909;1;0.7291363477706909
d3e316832Heiligenlexikon-1858;Q1358575;1;0.38529425859451294
d3e85913Heiligenlexikon-1858;Q385253;1;0.6565492749214172
d3e202381Heiligenlexikon-1858;Q3708520;1;0.7519200444221497
d3e574997Heiligenlexikon-1858;Q715214;1;0.5391124486923218
d5e123776Heiligenlexikon-1858;Q3336115;1;0.6690877079963684
d3e182936Heiligenlexikon-1858;Q5200605;1;0.5400220155715942
d3e586963Heiligenlexikon-1858;Q1877602;1;0.7839391231536865
d3e181894Heiligenlexikon-1858;Q190240;1;0.5803209543228149
d3e353398Heiligenlexikon-1858;Q56187710;1;0.5159713625907898
d3e87642Heiligenlexikon-1858;Q8018;1;0.551130473613739
d3e544344Heiligenlexikon-1858;Q273987;1;0.6287232637405396
d5e6129Heiligenlexikon-1858;Q181928;1;0.6558911800384521
d3e78494Heiligenlexikon-1858;Q956592;1;0.5579837560653687
d3e120610Heiligenlexikon-1858;Q4107838;1;0.8535616397857666
d3e176367Heiligenlexikon-1858;Q691627;1;0.8686279654502869
d3e25020Heiligenlexikon-1858;Q1340790;1;0.7288597226142883
d3e397063Heiligenlexikon-1858;Q159834;1;0.6269516944885254
d5e232855Heiligenlexikon-1858;Q1383532;1;0.7705225348472595
d3e172645Heiligenlexikon-1858;Q1129276;1;0.5691782832145691
d5e3774Heiligenlexikon-1858;Q2069309;1;0.38109156489372253
d3e454869Heiligenlexikon-1858;Q707172;1;0.7868813872337341
d3e17839Heiligenlexikon-1858;Q3982149;1;0.5725504755973816
d3e272769Heiligenlexikon-1858;Q603655;1;0.761160671710968
d3e363080Heiligenlexikon-1858;Q2697454;1;0.7472702860832214
d3e245342Heiligenlexikon-1858;Q1374220;1;0.4706762731075287
d3e79225Heiligenlexikon-1858;Q4803797;1;0.5141834020614624
d3e142086Heiligenlexikon-1858;Q473131;1;0.710495114326477
d3e92948Heiligenlexikon-1858;Q1272204;1;0.7073791027069092
d3e312271Heiligenlexikon-1858;Q3100827;1;0.6028901934623718
d5e159944Heiligenlexikon-1858;Q2055410;1;0.7859324812889099
d3e366446Heiligenlexikon-1858;Q103556;1;0.7548623085021973
d3e88670Heiligenlexikon-1858;Q3046005;1;0.5831733345985413
d5e288213Heiligenlexikon-1858;Q558261;1;0.7337174415588379
d5e366920Heiligenlexikon-1858;Q4210004;1;0.7717111110687256
d3e100554Heiligenlexikon-1858;Q1136050;1;0.43778514862060547
d3e327219Heiligenlexikon-1858;Q1539557;1;0.6549608707427979
d3e79161Heiligenlexikon-1858;Q44024;1;0.29344430565834045
d3e77516Heiligenlexikon-1858;Q704093;1;0.5228518843650818
d3e111759Heiligenlexikon-1858;Q2381536;1;0.43601149320602417
d3e538138Heiligenlexikon-1858;Q3066480;1;0.5084994435310364
d5e60964Heiligenlexikon-1858;Q3295693;1;0.4897002875804901
d3e155899Heiligenlexikon-1858;Q43706;1;0.6046382784843445
d3e103820Heiligenlexikon-1858;Q19202889;1;0.7246642708778381
d5e265246Heiligenlexikon-1858;Q3079827;1;0.6597679257392883
d3e414096Heiligenlexikon-1858;Q1399271;1;0.8907616138458252
d3e95916Heiligenlexikon-1858;Q185856;1;0.7176089286804199
d3e196182Heiligenlexikon-1858;Q170550;1;0.8343296647071838
d3e15030Heiligenlexikon-1858;Q17284918;1;0.6361472606658936
d5e322056Heiligenlexikon-1858;Q1987319;1;0.3033851683139801
d5e385355Heiligenlexikon-1858;Q199612;1;0.8043420910835266
d5e262499Heiligenlexikon-1858;Q3474573;1;0.3877369463443756
d5e31246Heiligenlexikon-1858;Q132797;1;0.662310004234314
d5e70615Heiligenlexikon-1858;Q2658305;1;0.37623244524002075
d3e84482Heiligenlexikon-1858;Q2870589;1;0.5426248908042908
d3e456689Heiligenlexikon-1858;Q310359;1;0.7936875820159912
d3e552860Heiligenlexikon-1858;Q3271640;1;0.3719016909599304
d5e218319Heiligenlexikon-1858;Q430497;1;0.38902971148490906
d3e396682Heiligenlexikon-1858;Q159834;1;0.8025051355361938
d3e190119Heiligenlexikon-1858;Q3016039;1;0.49148568511009216
d5e361286Heiligenlexikon-1858;Q4850395;1;0.28921157121658325
d3e125241Heiligenlexikon-1858;Q80979;1;0.7292088270187378
d5e175292Heiligenlexikon-1858;Q3898895;1;0.5190056562423706
d3e214858Heiligenlexikon-1858;Q1277345;1;0.797130286693573
d3e337671Heiligenlexikon-1858;Q42827;1;0.7311956286430359
d5e383439Heiligenlexikon-1858;Q318974;1;0.43373146653175354
d3e364898Heiligenlexikon-1858;Q103556;1;0.7576068043708801
d3e524496Heiligenlexikon-1858;Q181738;1;0.5802842378616333
d5e138256Heiligenlexikon-1858;Q181440;1;0.7786240577697754
d5e348079Heiligenlexikon-1858;Q96313696;1;0.842657744884491
d3e159363Heiligenlexikon-1858;Q1098296;1;0.39353147149086
d3e7874Heiligenlexikon-1858;Q266756;1;0.6206434369087219
d3e410435Heiligenlexikon-1858;Q2639031;1;0.5982610583305359
d3e137514Heiligenlexikon-1858;Q2628084;1;0.7850164175033569
d5e25286Heiligenlexikon-1858;Q16509164;1;0.7394633889198303
d5e149750Heiligenlexikon-1858;Q285693;1;0.38483747839927673
